,preference,property_type,city,transact_type,owntype,bedroom_num,price_per_unit_area,furnish,facing,age,total_floor,features,prop_name,price_sqft,amenities,area,price,prop_heading,secondary_tags,total_landmark_count,society_name,building_name,location,balcony_num,floor_num,carpet_sqft,superbuiltup_sqft,builtup_sqft,super_sqft,location.1,hospitals,schools,metro_stations,connectivity,parking,shopping,pharmacy,miscellaneous,club,railwaystation,metrostation,airport,busdepot,bank,attraction,park,officecomplex,education,amusementpark,golfcourse,busstop,library,hospital,atm,stadium,religiousplace,hotel
1266,S,Residential Apartment,Kolkata North,2.0,1,3.0,5349.0,0,0,5,11.0,N,Solus,5349.0,"5,17,20,21,23,24,6,19,101,102",1094-1449  sq.ft.,58.52  - 77.51 L,3 BHK Flat in Madhyamgram,"['UNDER CONSTRUCTION', 'NEW BOOKING']",10.0,Solus,Solus,"{'CITY': '26', 'CITY_NAME': 'Kolkata North', 'LOCALITY_ID': '528', 'LOCALITY_NAME': 'Madhyamgram', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.70124, 88.47059)",6,3,2,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
1270,S,Residential Apartment,Kolkata West,2.0,1,1.0,3789.0,0,0,5,18.0,N,Shriram Sunshine 2,3789.0,"5,17,20,21,23,24,6,19,101,102",425 sq.ft.,16.1 L,1 BHK Flat in Uttarpara,"['UNDER CONSTRUCTION', 'NEW LAUNCH', 'NEW BOOKING', 'RERA | HIRA']",8.0,Shriram Sunshine 2,Shriram Sunshine 2,"{'CITY': '29', 'CITY_NAME': 'Kolkata West', 'LOCALITY_ID': '8961', 'LOCALITY_NAME': 'Uttarpara', 'ADDRESS': None}",1.0,1,900.0,425.0,1000.0,1500.0,"(22.691452, 88.336)",4,0,2,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1272,S,Residential Apartment,Kolkata South,2.0,1,3.0,4984.0,0,0,5,15.0,N,Southwinds,4984.0,"5,17,20,21,23,24,6,19,101,102",1083-1623  sq.ft.,53.98  - 80.89 L,3 BHK Flat in Garia,"['UNDER CONSTRUCTION', 'NEW LAUNCH', 'NEW BOOKING', 'RERA | HIRA']",3.0,Southwinds,Southwinds,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '651', 'LOCALITY_NAME': 'Garia', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.407335, 88.413744)",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1278,S,Residential Apartment,Kolkata North,2.0,1,2.0,3600.0,0,0,5,14.0,N,Siddha Waterfront,3600.0,"5,17,20,21,23,24,6,19,101,102",800-1012  sq.ft.,28.8  - 36.43 L,2 BHK Flat in Khardah,"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA | HIRA']",8.0,Siddha Waterfront,Siddha Waterfront,"{'CITY': '26', 'CITY_NAME': 'Kolkata North', 'LOCALITY_ID': '8623', 'LOCALITY_NAME': 'Khardah', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.735015, 88.387798)",7,6,2,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1279,S,Residential Apartment,Kolkata North,2.0,1,1.0,3600.0,0,0,5,14.0,N,Siddha Waterfront,3600.0,"5,17,20,21,23,24,6,19,101,102",669 sq.ft.,24.08 L,1 BHK Flat in Khardah,"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA | HIRA']",8.0,Siddha Waterfront,Siddha Waterfront,"{'CITY': '26', 'CITY_NAME': 'Kolkata North', 'LOCALITY_ID': '8623', 'LOCALITY_NAME': 'Khardah', 'ADDRESS': None}",1.0,1,900.0,669.0,1000.0,1500.0,"(22.735015, 88.387798)",7,6,2,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1280,S,Residential Apartment,Kolkata South,2.0,1,3.0,6000.0,0,0,6,4.0,N,Moni Diamond,6000.0,"5,17,20,21,23,24,6,19,101,102",1273 sq.ft.,76.38 L,3 BHK Flat in Patuli,"['READY TO MOVE', 'NEW BOOKING']",50.0,Moni Diamond,Moni Diamond,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '1406', 'LOCALITY_NAME': 'Patuli', 'ADDRESS': None}",1.0,1,900.0,1273.0,1000.0,1500.0,"(22.47340668968, 88.381673657152)",19,4,8,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
1281,S,Residential Apartment,Kolkata South,2.0,1,2.0,6000.0,0,0,6,4.0,N,Moni Diamond,6000.0,"5,17,20,21,23,24,6,19,101,102",965 sq.ft.,57.9 L,2 BHK Flat in Patuli,"['READY TO MOVE', 'NEW BOOKING']",50.0,Moni Diamond,Moni Diamond,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '1406', 'LOCALITY_NAME': 'Patuli', 'ADDRESS': None}",1.0,1,900.0,965.0,1000.0,1500.0,"(22.47340668968, 88.381673657152)",19,4,8,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
1284,S,Residential Apartment,Kolkata East,2.0,1,3.0,6540.0,0,0,5,14.0,N,Urban Vista Phase 1,6540.0,"5,17,20,21,23,24,6,19,101,102",1083-1250  sq.ft.,70.83  - 81.75 L,3 BHK Flat in Rajarhat,"['UNDER CONSTRUCTION', 'NEW LAUNCH', 'NEW BOOKING', 'RERA | HIRA']",8.0,Urban Vista Phase 1,Urban Vista Phase 1,"{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '1495', 'LOCALITY_NAME': 'Rajarhat', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.632642, 88.479143)",2,3,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1286,S,Residential Apartment,Kolkata South,2.0,1,3.0,5861.0,0,0,5,35.0,N,The Royal Ganges,5861.0,"5,17,20,21,23,24,6,19,101,102",1362-2765  sq.ft.,73.13 L - 2.18 Cr,3 BHK Flat in Maheshtala,"['UNDER CONSTRUCTION', 'NEW LAUNCH', 'NEW BOOKING', 'RERA | HIRA']",9.0,The Royal Ganges,The Royal Ganges,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '7735', 'LOCALITY_NAME': 'Maheshtala', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.51986, 88.23969)",0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1290,S,Residential Apartment,Kolkata East,2.0,1,3.0,14069.0,0,0,5,25.0,N,Srijan Town Square,14069.0,"5,17,20,21,23,24,6,19,101,102",1815-1875  sq.ft.,2.3  - 2.9 Cr,3 BHK Flat in New Town,"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA | HIRA']",41.0,Srijan Town Square,Srijan Town Square,"{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '1503', 'LOCALITY_NAME': 'New Town', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.58172, 88.46404)",6,4,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
1292,S,Residential Apartment,Kolkata East,2.0,1,3.0,9032.0,0,0,5,18.0,N,Laguna Bay,9032.0,"5,17,20,21,23,24,6,19,101,102",1445-1589  sq.ft.,1.31  - 1.43 Cr,3 BHK Flat in EM Bypass,"['UNDER CONSTRUCTION', 'NEW BOOKING']",12.0,Laguna Bay,Laguna Bay,"{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '8457', 'LOCALITY_NAME': 'EM Bypass', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.54355, 88.38865)",11,9,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1
1294,S,Residential Apartment,Kolkata South,2.0,1,3.0,4500.0,0,0,6,12.0,N,Shivom Elysiya,4500.0,"5,17,20,21,23,24,6,19,101,102",1220-1650  sq.ft.,54.9  - 74.25 L,3 BHK Flat in Behala,"['READY TO MOVE', 'NEW BOOKING']",15.0,Shivom Elysiya,Shivom Elysiya,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '614', 'LOCALITY_NAME': 'Behala', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.484282, 88.338415)",5,8,2,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0
1296,S,Residential Apartment,Kolkata North,2.0,1,4.0,9898.0,0,0,5,31.0,N,Anantmani,9898.0,"5,17,20,21,23,24,6,19,101,102",2838-3264  sq.ft.,2.81  - 3.23 Cr,4 BHK Flat in Kankurgachi,"['UNDER CONSTRUCTION', 'NEW BOOKING']",14.0,Anantmani,Anantmani,"{'CITY': '26', 'CITY_NAME': 'Kolkata North', 'LOCALITY_ID': '8409', 'LOCALITY_NAME': 'Kankurgachi', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.59077, 88.39231)",28,23,9,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1297,S,Independent House/Villa,Kolkata South,2.0,1,3.0,8352.0,0,0,5,0.0,N,Srijan Botanica,8352.0,"5,17,20,21,23,24,6,19,101,102",1784 sq.ft.,1.49 Cr,3 Bedroom House in EM Bypass,"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA | HIRA']",15.0,Srijan Botanica,Srijan Botanica,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '603', 'LOCALITY_NAME': 'EM Bypass', 'ADDRESS': None}",1.0,1,900.0,1140.0,1784.0,1500.0,"(22.46, 88.39)",8,8,7,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1298,S,Residential Apartment,Kolkata South,2.0,1,3.0,3399.0,0,0,5,7.0,N,Atri Green Valley,3399.0,"5,17,20,21,23,24,6,19,101,102",1060-1190  sq.ft.,36  - 40.5 L,3 BHK Flat in Narendrapur,"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA | HIRA']",8.0,Atri Green Valley,Atri Green Valley,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '6852', 'LOCALITY_NAME': 'Narendrapur', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.416344, 88.395788)",0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1299,R,Residential Apartment,Kolkata South,1.0,0,2.0,33.0,1,0,3,10.0,"33,23,45,24,5,17,19,30,20,21",Venus Apartment,33.0,"5,17,20,21,23,45,24,19,30,33,103",1500 sq.ft.,"50,000",2 BHK Flat in Ballygunge,"['FURNISHED', 'FOR SINGLE MEN', 'FOR SINGLE WOMEN']",50.0,Venus Apartment,Venus Apartment,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '604', 'LOCALITY_NAME': 'Ballygunge', 'ADDRESS': '50000'}",1.0,5,1200.0,1500.0,1000.0,1500.0,"(22.534583, 88.367284)",49,28,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1300,R,Residential Apartment,Kolkata South,1.0,0,4.0,22.0,2,0,3,27.0,"44,33,23,45,12,24,47,25,26,17,29,19,1,3,5,6,20,21",Hiland Park,22.0,"17,5,20,21,44,23,45,24,47,29,19,1,6,33,12,25,26,3,101,102",2412 sq.ft.,"55,000",4 BHK Flat in EM Bypass,[],49.0,Hiland Park,Hiland Park,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '603', 'LOCALITY_NAME': 'EM Bypass', 'ADDRESS': None}",4.0,18,2412.0,1140.0,1000.0,1500.0,"(22.484581, 88.389555)",17,7,8,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
1301,R,Residential Apartment,Kolkata Central,1.0,0,2.0,30.0,1,1,3,10.0,"23,24,25,47,17,39,9,40,41,42,21",Embassy,30.0,"17,21,23,24,47,39,9,40,41,42,25,102,103",1790 sq.ft.,"60,000",2 BHK Flat in Shakespeare Sarani,"['FURNISHED', 'FOR SINGLE MEN', 'FOR SINGLE WOMEN']",49.0,Embassy,Embassy,"{'CITY': '30', 'CITY_NAME': 'Kolkata Central', 'LOCALITY_ID': '6859', 'LOCALITY_NAME': 'Shakespeare Sarani ', 'ADDRESS': '4 Shakespeare Sarani'}",1.0,10,1433.0,1790.0,1575.0,1500.0,"(22.5457601, 88.348627)",42,25,6,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1302,R,Residential Apartment,Kolkata South,1.0,0,4.0,26.0,1,2,3,5.0,"12,23,45,24,17,3,6,9,40,41,31,20,21,32",PS Srijan Sonargaon,26.0,"17,20,21,32,23,45,24,6,9,40,41,12,3,31,103",1600 sq.ft.,"42,000",4 BHK Flat in Narendrapur,['FURNISHED'],14.0,PS Srijan Sonargaon,PS Srijan Sonargaon,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '6852', 'LOCALITY_NAME': 'Narendrapur', 'ADDRESS': None}",1.0,4,1600.0,1140.0,1000.0,1500.0,"(22.445526, 88.403199)",1,4,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1303,R,Independent House/Villa,Kolkata South,1.0,0,3.0,50.0,4,3,1,3.0,"46,47,5,6,17,8,40,41,42",On Request,50.0,"5,17,8,46,47,6,40,41,42,102",3500 sq.ft.,1.75 L,3 Bedroom House in Triangular Park,[],50.0,On Request,On Request,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '5293', 'LOCALITY_NAME': 'Triangular Park', 'ADDRESS': '40/2g'}",2.0,1,900.0,1140.0,3500.0,1500.0,"(22.51791, 88.35802)",46,26,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1304,R,Residential Apartment,Kolkata South,1.0,0,2.0,42.0,1,2,1,4.0,"23,24,47,25,39,19,5,9,40,41,42,21,32",DURGABATI,42.0,"5,21,32,23,24,47,39,19,9,40,41,42,25,101,103",1050 sq.ft.,"36,000",2 BHK Flat in New Alipore,['FURNISHED'],25.0,DURGABATI,DURGABATI,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '1465', 'LOCALITY_NAME': 'New Alipore', 'ADDRESS': '745a, Block P'}",1.0,3,950.0,1050.0,1000.0,1500.0,"(88.35469, 22.536025)",0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1307,S,Residential Apartment,Kolkata South,2.0,1,3.0,8619.0,0,0,5,14.0,N,Orchard Godrej Se7en,8619.0,"5,17,20,21,23,24,6,19,101,102",733-791  sq.ft.,63.7 L Onwards,3 BHK Flat in Joka,"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA | HIRA']",8.0,Orchard Godrej Se7en,Orchard Godrej Se7en,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '844', 'LOCALITY_NAME': 'Joka', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.441052, 88.289201)",5,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1309,S,Residential Apartment,Kolkata East,2.0,1,3.0,5750.0,0,0,5,22.0,N,Active Acres,5750.0,"5,17,20,21,23,24,6,19,101,102",1535 sq.ft.,88.26 L,3 BHK Flat in EM Bypass,"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA | HIRA']",9.0,Active Acres,Active Acres,"{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '8457', 'LOCALITY_NAME': 'EM Bypass', 'ADDRESS': None}",1.0,1,900.0,1535.0,1000.0,1500.0,"(22.55484, 88.389641)",20,11,4,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1310,S,Residential Apartment,Kolkata East,2.0,1,2.0,5750.0,0,0,5,22.0,N,Active Acres,5750.0,"5,17,20,21,23,24,6,19,101,102",1276 sq.ft.,73.37 L,2 BHK Flat in EM Bypass,"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA | HIRA']",9.0,Active Acres,Active Acres,"{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '8457', 'LOCALITY_NAME': 'EM Bypass', 'ADDRESS': None}",1.0,1,900.0,1276.0,1000.0,1500.0,"(22.55484, 88.389641)",20,11,4,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1311,S,Residential Apartment,Kolkata South,1.0,1,3.0,5788.0,2,5,1,4.0,"23,24,17,6,19,20,21",Eden Tolly Signature,5788.0,"17,20,21,23,24,6,19,101",1192 sq.ft.,57 L,3 BHK Flat in Tollygunge,"['READY TO MOVE', 'RESALE']",31.0,Eden Tolly Signature,Eden Tolly Signature,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '598', 'LOCALITY_NAME': 'Tollygunge', 'ADDRESS': None}",1.0,2,1192.0,1140.0,1000.0,1500.0,"(22.465168, 88.334203)",2,3,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1312,S,Residential Apartment,Kolkata South,1.0,1,3.0,6049.0,1,2,3,4.0,"23,24,19,40,41,42",Selimpur Road,6049.0,"23,24,19,40,41,42,103",1405 sq.ft.,85 L,3 BHK Flat in Dhakuria,"['READY TO MOVE', 'RESALE']",50.0,Selimpur Road,Selimpur Road,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '602', 'LOCALITY_NAME': 'Dhakuria', 'ADDRESS': None}",1.0,1,900.0,1405.0,1270.0,1500.0,"(22.5051618, 88.3702479)",24,17,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1313,S,Residential Land,Kolkata South,1.0,1,3.0,2000000.0,0,6,0,3.0,N,On Request,2000000.0,"5,17,20,21,23,24,6,19,101,102",2303 sq.ft.,65 L,Residential land / Plot in Chit Kalikapur,"['CORNER PROPERTY', 'KMC APPROVED', 'READY TO MOVE', 'RESALE']",39.0,On Request,On Request,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '26409', 'LOCALITY_NAME': 'Chit Kalikapur', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,2303.9999815680003,"(22.491226, 88.409422)",9,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0
1314,S,Independent House/Villa,Kolkata South,1.0,1,3.0,4750000.0,4,7,3,3.0,8,On Request,4750000.0,"8,103",1439 sq.ft.,95 L,3 Bedroom House in Golf Club Road,"['READY TO MOVE', 'RESALE']",50.0,On Request,On Request,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '3863', 'LOCALITY_NAME': 'Golf Club Road', 'ADDRESS': '112/11'}",1.0,1,900.0,1140.0,1000.0,1439.99998848,"(22.4956601, 88.3480203)",18,11,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1315,S,Residential Apartment,Kolkata South,2.0,1,3.0,8591.0,0,0,5,14.0,N,Orchard Godrej Se7en,8591.0,"5,17,20,21,23,24,6,19,101,102",733-791  sq.ft.,63.09 L Onwards,3 BHK Flat in Joka,"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA | HIRA']",8.0,Orchard Godrej Se7en,Orchard Godrej Se7en,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '844', 'LOCALITY_NAME': 'Joka', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.441052, 88.289201)",5,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1319,S,Residential Apartment,Kolkata South,2.0,1,3.0,5300.0,0,0,5,4.0,N,UST Dream Nook,5300.0,"5,17,20,21,23,24,6,19,101,102",1120-1360  sq.ft.,59.36  - 72.08 L,3 BHK Flat in Behala,"['UNDER CONSTRUCTION', 'NEW BOOKING']",50.0,UST Dream Nook,UST Dream Nook,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '614', 'LOCALITY_NAME': 'Behala', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.504898, 88.312302)",7,6,6,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1320,S,Residential Apartment,Kolkata South,2.0,1,2.0,5300.0,0,0,5,4.0,N,UST Dream Nook,5300.0,"5,17,20,21,23,24,6,19,101,102",900-1020  sq.ft.,47.7  - 54.06 L,2 BHK Flat in Behala,"['UNDER CONSTRUCTION', 'NEW BOOKING']",50.0,UST Dream Nook,UST Dream Nook,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '614', 'LOCALITY_NAME': 'Behala', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.504898, 88.312302)",7,6,6,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1321,S,Residential Apartment,Kolkata South,2.0,1,3.0,6800.0,0,0,5,4.0,N,Tolly View,6800.0,"5,17,20,21,23,24,6,19,101,102",1085-1446  sq.ft.,73.78  - 98.33 L,3 BHK Flat in Tollygunge,"['UNDER CONSTRUCTION', 'NEW BOOKING']",10.0,Tolly View,Tolly View,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '598', 'LOCALITY_NAME': 'Tollygunge', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.5026, 88.34095)",24,6,8,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1322,S,Residential Apartment,Kolkata South,2.0,1,2.0,6800.0,0,0,5,4.0,N,Tolly View,6800.0,"5,17,20,21,23,24,6,19,101,102",880-1180  sq.ft.,59.84  - 80.24 L,2 BHK Flat in Tollygunge,"['UNDER CONSTRUCTION', 'NEW BOOKING']",10.0,Tolly View,Tolly View,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '598', 'LOCALITY_NAME': 'Tollygunge', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.5026, 88.34095)",24,6,8,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1323,S,Residential Apartment,Kolkata South,2.0,1,3.0,3700.0,0,0,5,7.0,N,Sugam Prakriti,3700.0,"5,17,20,21,23,24,6,19,101,102",986-994  sq.ft.,36.48  - 36.78 L,3 BHK Flat in Garia,"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA | HIRA']",14.0,Sugam Prakriti,Sugam Prakriti,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '651', 'LOCALITY_NAME': 'Garia', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.44872, 88.40675)",3,7,3,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1324,S,Residential Apartment,Kolkata South,2.0,1,2.0,3700.0,0,0,5,7.0,N,Sugam Prakriti,3700.0,"5,17,20,21,23,24,6,19,101,102",824-983  sq.ft.,30.49  - 36.37 L,2 BHK Flat in Garia,"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA | HIRA']",14.0,Sugam Prakriti,Sugam Prakriti,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '651', 'LOCALITY_NAME': 'Garia', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.44872, 88.40675)",3,7,3,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1331,S,Residential Apartment,Kolkata East,2.0,1,3.0,5703.0,0,0,6,10.0,N,Unimark Springfield,5703.0,"5,17,20,21,23,24,6,19,101,102",1280-1295  sq.ft.,73  - 73.85 L,3 BHK Flat in Rajarhat,"['READY TO MOVE', 'NEW BOOKING', 'RERA | HIRA']",15.0,Unimark Springfield,Unimark Springfield,"{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '1495', 'LOCALITY_NAME': 'Rajarhat', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.638311, 88.465164)",3,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0
1332,S,Residential Apartment,Kolkata East,2.0,1,2.0,5700.0,0,0,6,10.0,N,Unimark Springfield,5700.0,"5,17,20,21,23,24,6,19,101,102",923-1256  sq.ft.,52.61  - 71.59 L,2 BHK Flat in Rajarhat,"['READY TO MOVE', 'NEW BOOKING', 'RERA | HIRA']",15.0,Unimark Springfield,Unimark Springfield,"{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '1495', 'LOCALITY_NAME': 'Rajarhat', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.638311, 88.465164)",3,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0
1333,S,Residential Apartment,Kolkata East,1.0,1,3.0,6362.0,1,2,2,14.0,"23,17,6,21",NBCC Vibgyor Towers,6362.0,"17,21,23,6,103",1336 sq.ft.,90 L,3 BHK Flat in New Town,"['READY TO MOVE', 'RESALE']",42.0,NBCC Vibgyor Towers,NBCC Vibgyor Towers,"{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '1503', 'LOCALITY_NAME': 'New Town', 'ADDRESS': None}",0.0,10,900.0,1336.0,1000.0,1500.0,"(22.5776384, 88.454746)",3,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
1334,S,Residential Apartment,Kolkata South,1.0,1,3.0,3210.0,2,7,5,4.0,"33,23,1,12,5,17,6,19,20,21",nul,3210.0,"5,17,20,21,23,1,6,19,33,12",948 sq.ft.,31.51 L,3 BHK Flat in Baruipur,"['UNDER CONSTRUCTION', 'RESALE']",10.0,nul,nul,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '6841', 'LOCALITY_NAME': 'Baruipur', 'ADDRESS': 'Balrampur'}",1.0,3,948.0,1140.0,1000.0,1500.0,"(22.36686, 88.43711)",5,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
